TIME(S),GENERATION,COUNT,MALE%,SIZE,SPEED,V_RADIUS,V_ANGLE,M_ENERGY_TO_OFFSPRING%,F_ENERGY_TO_OFFSPRING%,MTF_OFFSPRING%,M_DESIRABILITY%,F_STANDARDS%,F_GESTATION_PERIOD,MTV_DIG%,MATE_ENERGY_THRESH,BOREDOM_THRESH,EXPLOREMTP
11265,11,25,0.68,2.187294,2.017901,12.2226,9.26633,0.3273248,0.403479,0.5975859,0.3697677,0.3984031,25.22782,0.5449932,0.6280155,3.894923,24.27546,
11285,11,25,0.68,2.187294,2.017901,12.2226,9.26633,0.3273248,0.403479,0.5975859,0.3697677,0.3984031,25.22782,0.5449932,0.6280155,3.894923,24.27546,
11305,11,23,0.7391304,2.184697,2.007925,11.80152,9.196407,0.3210454,0.4048143,0.5951411,0.3626696,0.4045996,25.60157,0.543,0.6243278,3.879949,24.37303,
11325,11,23,0.7391304,2.184697,2.007925,11.80152,9.196407,0.3210454,0.4048143,0.5951411,0.3626696,0.4045996,25.60157,0.543,0.6243278,3.879949,24.37303,
11345,11,23,0.7391304,2.184697,2.007925,11.80152,9.196407,0.3210454,0.4048143,0.5951411,0.3626696,0.4045996,25.60157,0.543,0.6243278,3.879949,24.37303,
11365,11,25,0.68,2.166086,2.002064,12.08013,9.155503,0.3255177,0.4047888,0.595401,0.3692199,0.4233021,25.58325,0.5430796,0.6203161,3.910147,24.43352,
11385,11,27,0.6296296,2.176038,2.004902,11.92367,9.076097,0.3226462,0.4062624,0.5935761,0.3698158,0.4203563,25.4909,0.5402641,0.6146852,3.911824,24.35638,
11405,11,29,0.6551724,2.16606,1.987216,11.80566,9.166254,0.3184206,0.4080911,0.6075526,0.3724885,0.4148198,25.41072,0.5424723,0.6098677,3.879178,24.26773,
11425,11,28,0.6785714,2.172846,1.986306,11.84722,9.193412,0.3197933,0.4074491,0.6079979,0.3679206,0.4150834,25.5307,0.5408114,0.6099899,3.869043,24.20485,
11445,11,28,0.6785714,2.172846,1.986306,11.84722,9.193412,0.3197933,0.4074491,0.6079979,0.3679206,0.4150834,25.5307,0.5408114,0.6099899,3.869043,24.20485,
11465,11,29,0.6551724,2.175621,1.988089,11.83108,9.131284,0.3275761,0.4052185,0.6067026,0.3655348,0.411018,25.47756,0.5395293,0.6084122,3.894366,24.13954,
11485,11,29,0.6551724,2.175621,1.988089,11.83108,9.131284,0.3275761,0.4052185,0.6067026,0.3655348,0.411018,25.47756,0.5395293,0.6084122,3.894366,24.13954,
11505,11,30,0.6333333,2.163906,1.98583,11.76662,9.124963,0.3263258,0.4061891,0.6056827,0.3671715,0.4086209,25.51141,0.5382873,0.6055973,3.873879,24.12818,
11525,11,29,0.6551724,2.156386,1.983684,11.80778,9.150278,0.3278931,0.40527,0.6073704,0.3647748,0.4108925,25.50124,0.5391285,0.607591,3.868926,24.12275,
11545,11,29,0.6551724,2.161554,1.977178,11.83218,9.13848,0.3371405,0.4039792,0.6091188,0.3596144,0.4103119,25.14333,0.5386484,0.6098425,3.873546,24.1088,
11565,11,29,0.6551724,2.161554,1.977178,11.83218,9.13848,0.3371405,0.4039792,0.6091188,0.3596144,0.4103119,25.14333,0.5386484,0.6098425,3.873546,24.1088,
11585,11,31,0.6451613,2.151876,1.996512,11.7448,9.144448,0.333863,0.4062898,0.6068717,0.3601502,0.4063501,25.2121,0.5382138,0.6053265,3.852892,24.03138,
11605,11,30,0.6666667,2.143378,2.003427,11.447,9.145175,0.3287854,0.4070672,0.6079779,0.3595432,0.3901323,25.34234,0.5405877,0.5974817,3.866696,24.1342,
11625,11,30,0.7,2.151795,2.016827,11.4784,9.091949,0.3286905,0.4071763,0.6073024,0.3594569,0.3904926,25.21308,0.5401751,0.608656,3.891343,24.05865,
11645,11,30,0.7,2.151795,2.016827,11.4784,9.091949,0.3286905,0.4071763,0.6073024,0.3594569,0.3904926,25.21308,0.5401751,0.608656,3.891343,24.05865,
11665,11,30,0.7,2.151795,2.016827,11.4784,9.091949,0.3286905,0.4071763,0.6073024,0.3594569,0.3904926,25.21308,0.5401751,0.608656,3.891343,24.05865,
11685,11,30,0.7,2.151795,2.016827,11.4784,9.091949,0.3286905,0.4071763,0.6073024,0.3594569,0.3904926,25.21308,0.5401751,0.608656,3.891343,24.05865,
11705,11,30,0.7,2.151795,2.016827,11.4784,9.091949,0.3286905,0.4071763,0.6073024,0.3594569,0.3904926,25.21308,0.5401751,0.608656,3.891343,24.05865,
11725,11,30,0.7333333,2.16153,2.015506,11.53126,9.127766,0.328647,0.4045138,0.6075849,0.3551391,0.3881918,25.21894,0.5390127,0.6061495,3.89499,23.9697,
11745,11,29,0.7586207,2.163019,2.014691,11.55497,9.155698,0.3296462,0.4060944,0.608715,0.3556869,0.3902386,25.22894,0.5386996,0.6065549,3.877702,23.99377,
11765,11,28,0.75,2.164231,2.001297,11.6313,9.08392,0.3229555,0.4048015,0.6098796,0.3535064,0.3923488,25.29928,0.5392603,0.5966729,3.877187,24.01903,
11785,11,28,0.75,2.164231,2.001297,11.6313,9.08392,0.3229555,0.4048015,0.6098796,0.3535064,0.3923488,25.29928,0.5392603,0.5966729,3.877187,24.01903,
11805,11,29,0.7241379,2.161793,1.996184,11.94889,9.033357,0.3210768,0.4054175,0.6083117,0.3544903,0.3926472,25.21196,0.5398121,0.5944515,3.862952,24.00053,
11825,11,28,0.75,2.160805,2.001277,11.60463,9.02767,0.3232439,0.4056744,0.6093119,0.3533075,0.3919635,25.35387,0.5392868,0.5865645,3.870666,24.09853,
11845,11,29,0.7241379,2.163251,1.997307,11.59285,8.974012,0.3218389,0.407719,0.6081498,0.3537568,0.3914362,25.26515,0.5393404,0.5859354,3.85729,24.11492,
11865,11,29,0.7241379,2.163251,1.997307,11.59285,8.974012,0.3218389,0.407719,0.6081498,0.3537568,0.3914362,25.26515,0.5393404,0.5859354,3.85729,24.11492,
11885,11,31,0.7096774,2.169864,2.002065,11.54159,9.060126,0.3191257,0.4110582,0.6034845,0.35307,0.3892268,25.11399,0.5396887,0.5887642,3.852756,23.98893,
11905,11,29,0.7586207,2.165469,1.9792,11.34146,8.941715,0.3148956,0.4112587,0.6081926,0.3523476,0.3920363,25.33953,0.5383027,0.5798771,3.854021,24.08062,
11925,11,28,0.7857143,2.163102,1.982523,11.34426,8.99422,0.3160526,0.4093405,0.6093562,0.3518479,0.3925849,25.4309,0.5382119,0.58029,3.86728,24.063,
11945,11,30,0.7666667,2.159298,1.983048,11.23337,8.901508,0.3130599,0.4109926,0.6076103,0.3509037,0.3923272,25.40936,0.5417153,0.5767571,3.844591,24.0379,
11965,11,30,0.7666667,2.159298,1.983048,11.23337,8.901508,0.3130599,0.4109926,0.6076103,0.3509037,0.3923272,25.40936,0.5417153,0.5767571,3.844591,24.0379,
11985,11,29,0.7931035,2.150384,1.986769,11.27959,8.951399,0.3145472,0.4084503,0.6115608,0.3512354,0.3934781,25.46678,0.5421097,0.5703076,3.861088,24.07341,
12005,11,29,0.7931035,2.150384,1.986769,11.27959,8.951399,0.3145472,0.4084503,0.6115608,0.3512354,0.3934781,25.46678,0.5421097,0.5703076,3.861088,24.07341,
12025,11,28,0.8214286,2.144838,1.988803,10.90281,9.003573,0.3150147,0.4084569,0.6141885,0.3530192,0.394554,25.68149,0.5449055,0.5742373,3.87007,24.18999,
12045,11,29,0.7931035,2.143025,1.985199,10.98165,8.960176,0.3136991,0.4084,0.6128191,0.3537188,0.3927562,25.90443,0.5478393,0.569778,3.88067,24.22917,
12065,11,30,0.7666667,2.148932,2.000865,10.87748,8.974683,0.3120363,0.4091713,0.6099828,0.3525894,0.3901491,26.13942,0.549781,0.569922,3.892081,24.18183,
12085,11,30,0.7666667,2.148932,2.000865,10.87748,8.974683,0.3120363,0.4091713,0.6099828,0.3525894,0.3901491,26.13942,0.549781,0.569922,3.892081,24.18183,
12105,11,30,0.8,2.145442,2.023673,10.80087,8.979048,0.3117124,0.406501,0.6074507,0.3517282,0.3888089,26.33109,0.5450347,0.5723293,3.914589,24.07005,
12125,11,30,0.8,2.145442,2.023673,10.80087,8.979048,0.3117124,0.406501,0.6074507,0.3517282,0.3888089,26.33109,0.5450347,0.5723293,3.914589,24.07005,
12145,11,29,0.8275862,2.139415,2.008794,10.9024,8.964692,0.3133639,0.4056377,0.6101996,0.3528279,0.3913697,26.10271,0.5429294,0.5722683,3.903954,24.11354,
12165,11,29,0.8275862,2.139415,2.008794,10.9024,8.964692,0.3133639,0.4056377,0.6101996,0.3528279,0.3913697,26.10271,0.5429294,0.5722683,3.903954,24.11354,
12185,11,29,0.8275862,2.139415,2.008794,10.9024,8.964692,0.3133639,0.4056377,0.6101996,0.3528279,0.3913697,26.10271,0.5429294,0.5722683,3.903954,24.11354,
12205,11,29,0.8275862,2.139415,2.008794,10.9024,8.964692,0.3133639,0.4056377,0.6101996,0.3528279,0.3913697,26.10271,0.5429294,0.5722683,3.903954,24.11354,
12225,11,29,0.8275862,2.139415,2.008794,10.9024,8.964692,0.3133639,0.4056377,0.6101996,0.3528279,0.3913697,26.10271,0.5429294,0.5722683,3.903954,24.11354,
12245,11,31,0.7741935,2.129179,2.00039,10.96704,8.923678,0.3108478,0.4088425,0.6167171,0.354742,0.3890059,26.12489,0.5466484,0.5667062,3.917677,24.17446,
12265,11,31,0.8064516,2.124547,1.999156,10.89997,8.926488,0.310671,0.4072904,0.6177395,0.3542644,0.3867698,26.18384,0.5466189,0.5663238,3.892496,24.20222,
12285,11,30,0.8,2.122103,1.98727,10.78282,8.800123,0.3026756,0.4067631,0.6269043,0.3546135,0.3894828,26.47039,0.5418909,0.5626698,3.873702,24.2301,
12305,11,31,0.7741935,2.123769,2.002816,10.70992,8.765249,0.3011408,0.4082355,0.6237194,0.3564275,0.3866901,26.71506,0.5404647,0.5629621,3.885703,24.23643,
12325,11,31,0.7741935,2.123769,2.002816,10.70992,8.765249,0.3011408,0.4082355,0.6237194,0.3564275,0.3866901,26.71506,0.5404647,0.5629621,3.885703,24.23643,
12345,11,31,0.7741935,2.123769,2.002816,10.70992,8.765249,0.3011408,0.4082355,0.6237194,0.3564275,0.3866901,26.71506,0.5404647,0.5629621,3.885703,24.23643,
12365,11,31,0.7741935,2.126498,2.01997,10.8153,8.8619,0.3016313,0.4090889,0.6138341,0.3550288,0.3864115,26.80525,0.5397201,0.5657877,3.869194,24.14784,
12385,11,29,0.7931035,2.118332,2.014608,10.69159,9.063601,0.2961687,0.4080034,0.6198306,0.3536434,0.395301,26.68966,0.5441536,0.564777,3.852257,24.07285,
12405,11,29,0.7931035,2.118332,2.014608,10.69159,9.063601,0.2961687,0.4080034,0.6198306,0.3536434,0.395301,26.68966,0.5441536,0.564777,3.852257,24.07285,
12425,11,27,0.8518519,2.128312,2.023855,10.97432,9.173294,0.2987375,0.4095072,0.6149831,0.3583283,0.3922907,26.59212,0.5469411,0.5715144,3.82735,24.14816,
12445,11,27,0.8518519,2.128312,2.023855,10.97432,9.173294,0.2987375,0.4095072,0.6149831,0.3583283,0.3922907,26.59212,0.5469411,0.5715144,3.82735,24.14816,
12465,11,29,0.7931035,2.115402,2.045529,10.94894,9.408294,0.2977343,0.4108,0.6240122,0.3617834,0.39,26.33136,0.5497844,0.5718126,3.793509,23.99274,
12485,11,29,0.7931035,2.115402,2.045529,10.94894,9.408294,0.2977343,0.4108,0.6240122,0.3617834,0.39,26.33136,0.5497844,0.5718126,3.793509,23.99274,
12505,11,29,0.7931035,2.115402,2.045529,10.94894,9.408294,0.2977343,0.4108,0.6240122,0.3617834,0.39,26.33136,0.5497844,0.5718126,3.793509,23.99274,
12525,11,30,0.7666667,2.124312,2.057948,10.86946,9.407423,0.2970892,0.4111931,0.6346255,0.364266,0.3917691,26.27876,0.5536584,0.5720198,3.782487,23.94409,
12545,11,30,0.7666667,2.124312,2.057948,10.86946,9.407423,0.2970892,0.4111931,0.6346255,0.364266,0.3917691,26.27876,0.5536584,0.5720198,3.782487,23.94409,
12565,11,30,0.7333333,2.120786,2.05696,10.83069,9.327416,0.2974063,0.4109034,0.6449988,0.3665752,0.3948937,26.3215,0.552542,0.5740716,3.793194,24.32595,
12585,11,30,0.7333333,2.134302,2.040936,10.80975,9.221879,0.2969104,0.4113698,0.6332152,0.3634303,0.3923528,26.37318,0.5499049,0.5748426,3.791386,24.32881,
12605,11,31,0.7096774,2.1306,2.051157,10.80297,9.324204,0.2967511,0.4122901,0.6427247,0.364639,0.3908166,26.23808,0.5518366,0.5746907,3.79989,24.34306,
12625,11,32,0.6875,2.130131,2.044194,10.79136,9.278312,0.2964356,0.4110284,0.6405382,0.3649605,0.3887804,26.04709,0.554622,0.5711803,3.784627,24.45339,
12645,11,34,0.6764706,2.142942,2.02608,10.84208,9.26284,0.2960702,0.4118982,0.6345289,0.3687407,0.385503,25.9149,0.5559534,0.5681764,3.778208,24.468,
12665,11,35,0.6571429,2.137386,2.031322,10.77979,9.228526,0.2956071,0.4125607,0.6422281,0.3703556,0.3818267,25.8307,0.5569595,0.5671823,3.778144,24.491,
12685,11,36,0.6388889,2.143825,2.030991,10.78538,9.187841,0.2946104,0.4097788,0.6404481,0.3711017,0.3790883,25.80439,0.5543131,0.5674647,3.805352,24.68565,
12705,11,37,0.6216216,2.14582,2.025839,10.74964,9.193351,0.2932606,0.406959,0.6455292,0.3716774,0.377517,25.92679,0.5520636,0.5671102,3.820239,24.89958,
12725,11,38,0.6052632,2.139195,2.034273,10.70202,9.177116,0.2926505,0.4081872,0.6520602,0.3711887,0.3763249,25.81066,0.5535663,0.5663906,3.83017,24.91218,
12745,11,37,0.5945946,2.137699,2.017365,10.8072,9.09228,0.2930943,0.4053187,0.6459807,0.3684011,0.3734408,25.99134,0.5485379,0.5667666,3.881678,25.06363,
12765,11,37,0.5945946,2.13735,2.005286,10.83229,9.118236,0.2931747,0.4074481,0.6344835,0.370685,0.3723069,25.93075,0.5504931,0.5643247,3.862949,24.94856,
12785,11,34,0.6470588,2.130438,2.007513,10.83834,9.032738,0.2929854,0.4056397,0.6318637,0.3668826,0.3747715,26.17616,0.5450199,0.5660983,3.867682,24.93521,
12805,11,33,0.6666667,2.127794,2.012578,10.88002,9.021861,0.2944496,0.4086758,0.6259065,0.3661093,0.3764025,26.0502,0.5472605,0.5664544,3.85288,24.70291,
12825,11,33,0.6666667,2.127794,2.012578,10.88002,9.021861,0.2944496,0.4086758,0.6259065,0.3661093,0.3764025,26.0502,0.5472605,0.5664544,3.85288,24.70291,
12845,11,34,0.6470588,2.122403,2.022408,10.80064,9.019317,0.2941359,0.4088045,0.6351651,0.3691307,0.3757129,26.21602,0.5478219,0.5660881,3.862714,24.70698,
12865,11,35,0.6571429,2.124919,2.010456,10.7599,9.010849,0.2939181,0.4094711,0.6422712,0.373781,0.3768952,26.07502,0.5486385,0.5632722,3.867182,24.65407,
12885,11,34,0.6470588,2.119079,2.005499,10.72741,9.004744,0.2945605,0.4078094,0.6434897,0.3713359,0.3782138,26.21096,0.5487983,0.5646814,3.878201,24.50444,
12905,11,34,0.6470588,2.119079,2.005499,10.72741,9.004744,0.2945605,0.4078094,0.6434897,0.3713359,0.3782138,26.21096,0.5487983,0.5646814,3.878201,24.50444,
12925,11,34,0.6176471,2.115402,2.017355,10.72478,9.035905,0.2948169,0.4090006,0.653168,0.3738335,0.3637471,26.2199,0.5534356,0.5672263,3.873615,24.52037,
12945,11,31,0.6451613,2.108177,2.008655,10.67273,9.008325,0.2948433,0.4065302,0.6544721,0.3652627,0.3641352,26.2616,0.5545717,0.5613303,3.869196,24.44661,
12965,11,32,0.625,2.107631,2.010808,10.71315,9.109332,0.2938117,0.4043898,0.6502762,0.3657407,0.3635605,26.12107,0.5529433,0.5575516,3.893746,24.68507,
12985,11,32,0.59375,2.110647,2.023127,10.86163,9.106355,0.2944049,0.4051055,0.6632552,0.3671995,0.3668333,25.72743,0.5563765,0.5604467,3.919977,24.70757,
13005,11,31,0.5806451,2.113929,2.005592,10.94775,9.139518,0.2955878,0.4056497,0.6684682,0.3682466,0.3684169,25.463,0.5584158,0.5592135,3.918127,24.78487,
13025,11,33,0.5454546,2.106529,2.019754,10.93871,9.076569,0.2952879,0.40442,0.6704201,0.3672427,0.3635584,25.56197,0.5568703,0.5572897,3.951159,24.98112,
13045,11,32,0.5625,2.107005,2.008478,10.99925,9.039899,0.2979947,0.4085235,0.6739159,0.3688301,0.3670146,25.49424,0.5632548,0.5560691,3.959593,24.71166,
13065,11,31,0.5483871,2.114672,2.017101,11.03115,9.053687,0.3003017,0.4085433,0.6724748,0.3684611,0.3688534,25.41369,0.5647843,0.556099,3.965534,24.78004,
13085,11,31,0.5483871,2.114672,2.017101,11.03115,9.053687,0.3003017,0.4085433,0.6724748,0.3684611,0.3688534,25.41369,0.5647843,0.556099,3.965534,24.78004,
13105,11,28,0.5357143,2.12627,2.014175,10.99132,9.010614,0.3018361,0.4077704,0.6750904,0.370563,0.3684694,25.4104,0.5674697,0.5620185,3.98169,24.72046,
13125,11,29,0.5517241,2.124339,2.020823,11.00247,9.12992,0.3015466,0.4059066,0.6691234,0.3709902,0.3700716,25.22516,0.5633748,0.5584763,3.998034,24.80951,
13145,11,31,0.516129,2.136977,2.039331,10.91435,9.127846,0.3014864,0.4078432,0.669902,0.3676769,0.368278,25.41796,0.564962,0.5585102,3.954086,24.65026,
13165,11,31,0.516129,2.136977,2.039331,10.91435,9.127846,0.3014864,0.4078432,0.669902,0.3676769,0.368278,25.41796,0.564962,0.5585102,3.954086,24.65026,
13185,11,31,0.516129,2.136977,2.039331,10.91435,9.127846,0.3014864,0.4078432,0.669902,0.3676769,0.368278,25.41796,0.564962,0.5585102,3.954086,24.65026,
13205,11,33,0.4848485,2.124654,2.055004,10.64598,8.999881,0.2948715,0.4120347,0.6815278,0.3809724,0.3461152,25.17264,0.5679822,0.5472351,3.97019,24.92147,
13226,11,33,0.5151515,2.133528,2.059545,10.57971,9.084344,0.3021144,0.4082821,0.6705556,0.3695192,0.3503873,25.47007,0.5669904,0.556551,3.97181,24.54653,
13246,11,33,0.5151515,2.144841,2.035783,10.57587,9.087605,0.3018339,0.4098801,0.6638078,0.3677003,0.3487554,25.31894,0.5693738,0.5559283,3.952307,24.54,
13266,11,33,0.5151515,2.159426,2.029591,10.56661,9.078869,0.3002225,0.4091102,0.6605317,0.3651528,0.3520159,25.21687,0.5708854,0.5635798,3.959237,24.66357,
13286,11,33,0.4848485,2.14796,2.0326,10.62058,9.033434,0.2985856,0.4044904,0.6466532,0.3675334,0.3521645,24.93982,0.5741071,0.5605384,3.949297,24.78584,
13306,11,32,0.5,2.147885,2.036783,10.5895,9.074132,0.299371,0.4063575,0.6470068,0.3679187,0.3544359,24.64882,0.5777543,0.55988,3.927851,24.71084,
13326,11,33,0.5151515,2.141613,2.044876,10.59899,9.026654,0.2984352,0.4056021,0.6466061,0.3660695,0.3560263,24.36161,0.5769452,0.5571891,3.92664,24.77657,
13346,11,33,0.5151515,2.145441,2.033628,10.55409,8.928317,0.3065439,0.4045093,0.654139,0.3663641,0.353481,24.32143,0.5748378,0.5581166,3.928283,24.67466,
13366,11,34,0.5294118,2.135185,2.039898,10.44173,8.973484,0.3063997,0.4083444,0.6545888,0.3645122,0.3539443,24.22868,0.5725908,0.5588305,3.924096,24.57691,
13386,11,35,0.5428572,2.138239,2.043527,10.48185,8.96561,0.30595,0.4072989,0.652998,0.3686237,0.3515761,24.39609,0.5695286,0.5590359,3.926442,24.57617,
13406,11,35,0.5428572,2.138239,2.043527,10.48185,8.96561,0.30595,0.4072989,0.652998,0.3686237,0.3515761,24.39609,0.5695286,0.5590359,3.926442,24.57617,
13426,11,34,0.5588235,2.135492,2.04434,10.43162,8.985705,0.3068642,0.4090367,0.6558951,0.3653407,0.3537105,24.3633,0.5723481,0.5586204,3.929462,24.53979,
13446,11,33,0.5757576,2.136604,2.039293,10.35335,9.006409,0.3068789,0.4083848,0.6482189,0.3613677,0.3529639,24.50353,0.5695744,0.5597618,3.918785,24.4945,
13466,11,32,0.59375,2.140837,2.029874,10.40202,9.050226,0.3075188,0.4083645,0.6498193,0.3628826,0.3514081,24.66525,0.5721874,0.5633115,3.925873,24.50863,
13486,11,31,0.5806451,2.127779,2.048613,10.27097,9.088248,0.315335,0.4037353,0.649257,0.3539188,0.3516664,24.4016,0.57105,0.5586169,3.92574,24.5598,
13506,11,30,0.5666667,2.105705,2.036575,10.24556,9.135345,0.316338,0.4029082,0.6547219,0.3497247,0.3533052,24.41584,0.5691097,0.5510181,3.936845,24.52433,
13526,11,30,0.5666667,2.105705,2.036575,10.24556,9.135345,0.316338,0.4029082,0.6547219,0.3497247,0.3533052,24.41584,0.5691097,0.5510181,3.936845,24.52433,
13546,11,30,0.5666667,2.105705,2.036575,10.24556,9.135345,0.316338,0.4029082,0.6547219,0.3497247,0.3533052,24.41584,0.5691097,0.5510181,3.936845,24.52433,
13566,11,32,0.5625,2.09409,2.039109,10.20275,9.128378,0.3292569,0.4050158,0.6677054,0.3496737,0.3542848,24.60348,0.566655,0.5558305,3.959189,24.3902,
13586,11,31,0.5806451,2.107588,2.043367,10.32938,9.151454,0.3314888,0.4011991,0.6522136,0.3501998,0.350504,24.67909,0.5620781,0.5534394,3.933082,24.31658,
13606,12,29,0.5517241,2.106337,2.034903,10.37005,9.182518,0.3172797,0.4032612,0.6517122,0.3606399,0.3587422,24.26701,0.56613,0.5472852,3.88932,24.23075,
13626,12,29,0.5517241,2.106337,2.034903,10.37005,9.182518,0.3172797,0.4032612,0.6517122,0.3606399,0.3587422,24.26701,0.56613,0.5472852,3.88932,24.23075,
13646,12,29,0.5517241,2.10524,2.037853,10.38365,9.18915,0.3167748,0.4034224,0.6385325,0.3614388,0.3598946,23.90499,0.5663884,0.5476819,3.897685,24.24669,
13666,12,32,0.53125,2.115524,2.050029,10.45749,9.261291,0.314068,0.4037782,0.6426618,0.3620725,0.3585756,24.02057,0.5610443,0.5453168,3.871176,24.27861,
13686,12,32,0.53125,2.115524,2.050029,10.45749,9.261291,0.314068,0.4037782,0.6426618,0.3620725,0.3585756,24.02057,0.5610443,0.5453168,3.871176,24.27861,
13706,12,35,0.5142857,2.11147,2.050106,10.58383,9.280279,0.3104796,0.4033678,0.6471072,0.3651085,0.3558624,23.7036,0.5643932,0.5407605,3.883008,24.16662,
13726,12,34,0.5294118,2.118951,2.040903,10.51088,9.311636,0.3121138,0.4011084,0.6495024,0.3570148,0.3569281,23.50149,0.5566785,0.5400921,3.829405,24.22142,
13746,12,36,0.5277778,2.109508,2.049837,10.58892,9.297431,0.3109408,0.3989576,0.647068,0.3619795,0.3559672,23.38342,0.5545325,0.537411,3.833338,24.28421,
13766,12,36,0.5277778,2.103834,2.061387,10.62876,9.264116,0.30564,0.3989615,0.6463375,0.3719374,0.3614348,23.28376,0.5502909,0.5326954,3.824133,24.46557,
13786,12,35,0.5428572,2.09803,2.052646,10.58999,9.212502,0.3058299,0.3995219,0.6488817,0.3702731,0.3628383,23.07171,0.5533891,0.533493,3.824768,24.46036,
13806,12,36,0.5277778,2.10488,2.060867,10.6226,9.259068,0.3046678,0.3970668,0.6524484,0.3700846,0.3616721,23.08859,0.5500478,0.5340922,3.816159,24.36113,
13826,12,38,0.5,2.098806,2.049616,10.70776,9.25537,0.3037594,0.3949325,0.6650321,0.3779922,0.3596913,23.02054,0.5483344,0.5302369,3.849559,24.32875,
13846,12,39,0.4871795,2.097729,2.045933,10.70637,9.312243,0.3032997,0.3932897,0.6706177,0.3838998,0.3587691,22.97185,0.5435629,0.5304821,3.833321,24.30168,
13866,12,40,0.5,2.099234,2.054146,10.67543,9.287588,0.302894,0.3931348,0.6672978,0.3822202,0.3601767,22.96044,0.5425707,0.5312219,3.831954,24.31247,
13886,12,37,0.5135135,2.090791,2.042648,10.65462,9.288383,0.3049743,0.3947982,0.6689268,0.3848426,0.3577634,23.0419,0.5498406,0.5342759,3.845064,24.38973,
13906,12,37,0.5405405,2.09109,2.029416,10.66186,9.313089,0.3055331,0.3936309,0.6778207,0.3811429,0.3572456,23.03381,0.5489832,0.5328538,3.80957,24.3954,
13926,12,38,0.5263158,2.084214,2.044597,10.56965,9.39907,0.31267,0.3933691,0.6678786,0.3764052,0.3595273,22.92476,0.5480858,0.5457799,3.804857,24.47497,
13946,12,40,0.525,2.083752,2.038509,10.60416,9.344958,0.3165093,0.3932669,0.677695,0.3786215,0.3617235,22.95826,0.550918,0.5425008,3.812274,24.33757,
13966,12,42,0.5,2.0873,2.016566,10.55757,9.064254,0.3173666,0.3945448,0.6940951,0.3808068,0.3613786,23.2259,0.5476343,0.5515175,3.802547,24.31665,
13986,12,42,0.4761905,2.087931,2.023045,10.56038,9.072187,0.3125722,0.3938132,0.6932879,0.3841525,0.3606044,23.27925,0.5458598,0.5532491,3.79686,24.37611,
14006,12,40,0.5,2.08796,2.036081,10.49022,9.031229,0.3140907,0.3943989,0.6853673,0.3780797,0.358377,23.15493,0.5490287,0.5577567,3.766434,24.41029,
14026,12,37,0.5405405,2.082629,2.040605,10.55149,9.082894,0.3239399,0.3933056,0.6851547,0.3816902,0.3541297,23.34989,0.5473284,0.5618713,3.731726,24.37658,
14046,12,34,0.5588235,2.078528,2.032891,10.48848,9.062325,0.3256608,0.3943231,0.6860846,0.3806112,0.3506572,23.36989,0.5532561,0.5517733,3.73592,24.35635,
14066,12,34,0.5588235,2.078528,2.032891,10.48848,9.062325,0.3256608,0.3943231,0.6860846,0.3806112,0.3506572,23.36989,0.5532561,0.5517733,3.73592,24.35635,
14086,12,34,0.5588235,2.076883,2.030606,10.49872,9.046313,0.3262383,0.3950925,0.6852409,0.3809749,0.3517573,23.20715,0.5531743,0.5509307,3.760285,24.36171,
