TIME(S),GENERATION,COUNT,MALE%,SIZE,SPEED,V_RADIUS,V_ANGLE,VA_BOOST_LIKELIHOOD,VA_BOOST_STRENGTH,M_ENERGY_TO_OFFSPRING%,F_ENERGY_TO_OFFSPRING%,MTF_OFFSPRING%,M_DESIRABILITY%,F_STANDARDS%,F_GESTATION_PERIOD,MTV_DIG%,MATE_ENERGY_THRESH,BOREDOM_THRESH,EXPLOREMTP
34347,27,1897,0.8587243,0.7586422,1.013901,0.7060229,3.260513,0,0.1103787,0.05795453,0.2013265,0.3953689,0.5855974,0.7519119,6.583304,0.5225524,0.05380873,6.377487,8.723499,
34367,27,1895,0.8575198,0.7586073,1.014851,0.7051622,3.257969,0,0.1104229,0.05804252,0.2015436,0.3954149,0.5853297,0.7514982,6.586696,0.5227988,0.05380148,6.388186,8.70037,
34387,27,1902,0.8585699,0.7585382,1.013771,0.7047473,3.259368,0,0.1103828,0.05819837,0.2014115,0.3949126,0.5862397,0.7504789,6.583911,0.5225029,0.05369892,6.38876,8.714196,
34407,27,1905,0.8551181,0.7580971,1.01325,0.7044478,3.258311,0,0.1106369,0.05813032,0.2011132,0.3949604,0.5869867,0.7507287,6.584116,0.5224185,0.05365587,6.389931,8.718516,
34427,27,1913,0.8546785,0.7579176,1.014522,0.7035325,3.258482,0,0.1107997,0.05807352,0.2013299,0.3948646,0.5873807,0.751147,6.585167,0.5223411,0.05363372,6.397893,8.731946,
34447,27,1921,0.8521603,0.7584551,1.014333,0.7027341,3.258832,0,0.110867,0.05795452,0.2015541,0.3945818,0.5859807,0.7511722,6.581947,0.5226151,0.05362516,6.392582,8.710719,
34467,27,1929,0.8486263,0.7584732,1.016363,0.702607,3.259969,0,0.1108768,0.05794403,0.2021508,0.3954131,0.5845412,0.7514327,6.588893,0.5222248,0.05354424,6.394001,8.715548,
34487,27,1923,0.849194,0.758499,1.018447,0.7025957,3.261245,0,0.1106845,0.05822092,0.2025913,0.3946007,0.584318,0.7514684,6.588439,0.5218959,0.05348149,6.42406,8.71058,
34507,27,1918,0.8498436,0.7588848,1.018815,0.7024046,3.260537,0,0.1107483,0.05843059,0.2026758,0.3941061,0.5825995,0.75146,6.584604,0.521066,0.05337976,6.415972,8.699288,
34527,27,1926,0.8494289,0.7589833,1.018286,0.702438,3.259841,0,0.1108072,0.05852946,0.2022272,0.3943677,0.5826936,0.7518162,6.574938,0.5204025,0.05329162,6.426795,8.704979,
34547,27,1941,0.8500773,0.7589002,1.018802,0.7019937,3.258559,0,0.1106628,0.05850258,0.2019462,0.3944774,0.5850071,0.7530167,6.570315,0.520569,0.05326215,6.421507,8.717498,
34567,27,1938,0.8529412,0.7587991,1.018921,0.7019172,3.259278,0,0.110803,0.05845324,0.2020737,0.3935603,0.5856361,0.752198,6.563096,0.5211009,0.0533226,6.421971,8.698427,
34587,27,1942,0.853759,0.7586939,1.019659,0.701905,3.256133,0,0.1108169,0.05841617,0.2018428,0.3928752,0.5861633,0.7515514,6.56194,0.5207392,0.05334751,6.405248,8.707579,
34608,27,1940,0.8530928,0.7582583,1.017712,0.7020685,3.256703,0,0.1107259,0.05826836,0.2016199,0.3930888,0.5858907,0.7498435,6.577354,0.5201862,0.05341321,6.399345,8.712112,
34628,27,1948,0.8531827,0.7576963,1.017619,0.700769,3.258722,0,0.1106807,0.05814813,0.2014581,0.3931598,0.5853869,0.7496606,6.579617,0.5202515,0.05352195,6.411313,8.695177,
34648,27,1955,0.85422,0.7579296,1.016128,0.6995773,3.252612,0,0.1104783,0.05821437,0.2009985,0.3936765,0.5858421,0.7492704,6.567354,0.5205832,0.05353696,6.402347,8.679277,
34668,27,1961,0.8505864,0.7575611,1.016458,0.6990004,3.249135,0,0.1102285,0.05811875,0.2007753,0.3929929,0.5860263,0.7485623,6.568394,0.5204167,0.0534882,6.389697,8.699237,
34688,27,1967,0.8505338,0.7573327,1.016519,0.6987205,3.247719,0,0.1103061,0.05815131,0.2008603,0.3935945,0.5859958,0.7485075,6.556183,0.5200178,0.05348574,6.372163,8.716206,
34708,27,1970,0.8507614,0.7568642,1.016511,0.6990436,3.243176,0,0.1105262,0.05804273,0.2007293,0.3935781,0.5860587,0.749141,6.551068,0.5197703,0.05356047,6.371147,8.720325,
34728,27,1965,0.8503817,0.7566576,1.016059,0.6987752,3.244289,0,0.1105364,0.05801202,0.2009348,0.394288,0.5857641,0.7487981,6.553138,0.5195023,0.05350884,6.365623,8.734774,
34748,27,1949,0.8532581,0.7566451,1.016168,0.6989491,3.243944,0,0.1107394,0.05792886,0.2008793,0.394003,0.5846225,0.7491328,6.554815,0.5198503,0.05349138,6.354225,8.74391,
34768,27,1960,0.8520408,0.7571747,1.016432,0.6988424,3.244193,0,0.1107323,0.05801945,0.2002721,0.3938539,0.5846311,0.7495911,6.556144,0.520218,0.05344694,6.363849,8.755221,
34788,26,1970,0.8492386,0.7580708,1.016017,0.6981904,3.242287,0,0.1107299,0.05817415,0.2001742,0.3928963,0.5853894,0.7487671,6.562055,0.5199166,0.05347899,6.353379,8.740756,
34808,26,1977,0.8502782,0.7582347,1.014909,0.69772,3.245291,0,0.110783,0.05821939,0.1996724,0.3928066,0.5842505,0.7487754,6.554208,0.5197945,0.05338187,6.349792,8.76199,
34828,26,1987,0.8490186,0.7575503,1.015696,0.6972751,3.242895,0,0.1108674,0.05819217,0.1994566,0.3931683,0.5832492,0.7497804,6.553873,0.5197418,0.05339391,6.353001,8.76193,
34848,26,1980,0.8505051,0.7578595,1.016518,0.6968645,3.247173,0,0.1109364,0.05816104,0.1991098,0.3933734,0.5824367,0.7501619,6.549983,0.5197966,0.0534004,6.348276,8.752905,
34868,26,1974,0.8485309,0.7577102,1.016018,0.6957512,3.250916,0,0.1111981,0.05813355,0.1992582,0.3939297,0.5819086,0.7498108,6.550586,0.5202397,0.05340621,6.335555,8.754111,
34888,26,1961,0.8526262,0.75781,1.0159,0.6949621,3.250724,0,0.111148,0.05811435,0.2003315,0.3936992,0.5816084,0.7509395,6.551254,0.5202222,0.05325317,6.337621,8.792499,
34908,26,1963,0.8548141,0.7573944,1.015095,0.6942705,3.25402,0,0.1114584,0.05793611,0.2005087,0.3946425,0.5834441,0.7502567,6.544161,0.5201802,0.05324915,6.333912,8.802492,
34928,26,1950,0.8553846,0.7567002,1.01478,0.6935815,3.257296,0,0.1115802,0.05788735,0.2012976,0.3951296,0.5837127,0.7491896,6.541255,0.5196895,0.05327611,6.330436,8.83218,
34948,26,1940,0.8561856,0.7571605,1.015323,0.6934663,3.264815,0,0.1115172,0.05782641,0.2016819,0.3965574,0.5851562,0.7494935,6.537638,0.5199066,0.05335613,6.338882,8.827991,
34968,26,1960,0.8545918,0.7571288,1.015186,0.6930607,3.263473,0,0.1113325,0.05787718,0.2014145,0.3961095,0.5857151,0.7494422,6.528371,0.5198522,0.05340235,6.337335,8.81702,
34988,26,1971,0.8528666,0.7564231,1.015228,0.6927395,3.264081,0,0.1111265,0.05781512,0.2003557,0.3954427,0.5878198,0.7501429,6.530092,0.5194634,0.05340306,6.342701,8.819976,
35009,26,1986,0.8524673,0.755284,1.014092,0.6918663,3.260607,0,0.1110285,0.05765943,0.1997178,0.3940662,0.5901526,0.7505909,6.525574,0.5190394,0.0533308,6.329752,8.84137,
35029,26,1995,0.8526316,0.7543848,1.014689,0.6914105,3.260516,0,0.1112666,0.05772237,0.1992286,0.3938805,0.5897833,0.7500727,6.532119,0.5188485,0.05331737,6.331533,8.834748,
35049,26,1982,0.8531786,0.7534465,1.016127,0.6918318,3.260271,0,0.1112407,0.05782456,0.1994733,0.3935093,0.5906679,0.7509874,6.532035,0.518629,0.05334492,6.326323,8.838439,
35069,26,1960,0.8561224,0.7534015,1.015419,0.6915476,3.25746,0,0.1112788,0.05789044,0.1990834,0.3937524,0.5906992,0.7518232,6.53124,0.5184423,0.05329211,6.333964,8.838353,
35089,26,1960,0.8535714,0.7540038,1.014563,0.6917452,3.255491,0,0.1111691,0.05782313,0.1992223,0.3940436,0.5907309,0.7521002,6.533885,0.5187483,0.05322845,6.333918,8.843311,
35109,26,1962,0.8511723,0.7540324,1.014696,0.6921161,3.253242,0,0.1109355,0.05775142,0.1995546,0.3938687,0.5893837,0.7525334,6.525619,0.5186162,0.05332964,6.332457,8.805077,
35129,26,1961,0.8495665,0.7527965,1.015028,0.6927922,3.244424,0,0.1108547,0.05769748,0.1993822,0.39418,0.5889139,0.7538704,6.50593,0.5190362,0.05341001,6.326474,8.784631,
35149,26,1964,0.8508146,0.7517961,1.017009,0.6928858,3.244104,0,0.11115,0.05764808,0.1995446,0.3941672,0.5890291,0.7557705,6.517915,0.5198147,0.0534539,6.316767,8.774851,
35169,26,1962,0.8527013,0.7512294,1.017616,0.6928297,3.242441,0,0.111091,0.05750442,0.1994475,0.3942461,0.5869665,0.7555849,6.517221,0.5199123,0.05346525,6.322982,8.749091,
35189,26,1963,0.8537952,0.7515401,1.018775,0.693496,3.241969,0,0.1109842,0.05750659,0.1995615,0.39567,0.5872771,0.7561515,6.521076,0.5199476,0.05347506,6.335769,8.733963,
35209,26,1960,0.8540816,0.751698,1.019502,0.6934449,3.23931,0,0.1109365,0.05749541,0.1992541,0.3955074,0.5886615,0.7559422,6.528313,0.5199412,0.05348701,6.329552,8.749303,
35229,26,1959,0.8550281,0.7513732,1.020552,0.6941925,3.240155,0,0.1109032,0.05751676,0.1989143,0.395254,0.5877786,0.756041,6.532371,0.5201765,0.05350185,6.33209,8.761122,
35249,26,1962,0.8567788,0.7519205,1.021464,0.6952277,3.246434,0,0.1108756,0.05756142,0.1988971,0.3947625,0.5872765,0.7567209,6.531344,0.5205675,0.053589,6.334171,8.783438,
35269,26,1965,0.8569974,0.7528795,1.022988,0.6954966,3.254135,0,0.110629,0.05754758,0.1991047,0.3953177,0.5853857,0.7565701,6.538326,0.5204677,0.05361832,6.327616,8.770975,
35289,26,1958,0.860572,0.7524161,1.021689,0.694971,3.257202,0,0.1105462,0.05751003,0.1990293,0.3964478,0.5844293,0.757521,6.528718,0.520402,0.05366436,6.336111,8.803825,
35309,26,1946,0.8622816,0.7523402,1.019694,0.6942202,3.250927,0,0.110612,0.05755209,0.1995351,0.3958449,0.5835884,0.7566608,6.524565,0.5206704,0.0536493,6.338102,8.816742,
35329,26,1950,0.8594872,0.7524866,1.020405,0.6946987,3.246507,0,0.110626,0.05762932,0.199534,0.3960903,0.5850405,0.7571489,6.519895,0.5205435,0.05362405,6.333404,8.841928,
35349,26,1943,0.858981,0.7537677,1.018685,0.6943645,3.245457,0,0.1105362,0.05741313,0.1991217,0.3961931,0.5877844,0.7579715,6.521519,0.5208598,0.05363493,6.341391,8.839653,
35369,26,1944,0.8595679,0.7534382,1.018091,0.6935483,3.240587,0,0.1107251,0.05743632,0.1990735,0.3970263,0.5889097,0.7585454,6.523142,0.5210458,0.05364372,6.333897,8.851571,
35389,26,1945,0.8606684,0.7523355,1.017666,0.6924778,3.2405,0,0.1107747,0.05757279,0.1990753,0.3968679,0.5900197,0.7592273,6.524716,0.5214453,0.05360871,6.32509,8.859513,
35409,26,1963,0.85838,0.7512643,1.017239,0.6936095,3.240532,0,0.1106021,0.05768537,0.1985328,0.3969453,0.5899072,0.7601059,6.513466,0.5214092,0.05353831,6.33049,8.868011,
35430,26,1962,0.8598369,0.751038,1.017045,0.6939994,3.242043,0,0.1109012,0.05770933,0.1987707,0.3974799,0.5887781,0.759994,6.511027,0.5215226,0.05354626,6.326728,8.897009,
35450,26,1960,0.8591837,0.7508613,1.015545,0.6936554,3.235706,0,0.1109813,0.05772683,0.1982966,0.3976113,0.5903412,0.7598062,6.502283,0.5212951,0.05347558,6.324292,8.925465,
35470,26,1969,0.8598273,0.750539,1.013809,0.6932533,3.238794,0,0.1110992,0.05793713,0.1980913,0.3970659,0.5897818,0.7601597,6.49182,0.521396,0.05341801,6.316804,8.945009,
35490,26,1965,0.8590331,0.751462,1.014015,0.692295,3.239348,0,0.1113457,0.0579869,0.1981156,0.397328,0.5886758,0.7603654,6.490919,0.5217396,0.05350151,6.329104,8.949624,
35510,26,1967,0.8601932,0.7514423,1.014838,0.6915454,3.24053,0,0.1112519,0.05807752,0.1990767,0.3978378,0.5885702,0.7598634,6.49155,0.5212232,0.05349508,6.314563,8.94954,
35530,26,1964,0.860998,0.7524506,1.01468,0.6910058,3.241333,0,0.1109799,0.05824449,0.1991167,0.3978729,0.589758,0.7598321,6.483864,0.5210478,0.05355528,6.2999,8.935166,
35550,26,1960,0.8607143,0.7525179,1.015052,0.6912035,3.24014,0,0.1107957,0.05816281,0.1991744,0.3988214,0.5888723,0.7601727,6.477357,0.5205293,0.05342395,6.294405,8.939619,
35570,26,1959,0.8621746,0.7522792,1.014351,0.6906571,3.234226,0,0.1106031,0.05811245,0.1988173,0.3999027,0.5890625,0.7608243,6.479828,0.520448,0.05342053,6.304345,8.93473,
35590,26,1965,0.8575063,0.7528833,1.013314,0.6913143,3.230629,0,0.110526,0.05827865,0.1992924,0.3991869,0.5877699,0.7617552,6.482138,0.5201049,0.05339983,6.305418,8.945029,
35610,26,1971,0.8518519,0.7523216,1.014133,0.6921533,3.227647,0,0.1102044,0.05822523,0.1992511,0.3996121,0.5868444,0.7621827,6.475045,0.5203572,0.0534725,6.304898,8.938334,
35630,26,1966,0.8509665,0.75303,1.01508,0.6925805,3.227606,0,0.1100734,0.05834655,0.1989651,0.3990861,0.5864624,0.7619646,6.472481,0.5198637,0.0534898,6.313131,8.933391,
35650,26,1971,0.8523592,0.7533703,1.015158,0.6928483,3.225905,0,0.1101562,0.05836041,0.1984541,0.3995275,0.5876166,0.7621999,6.472275,0.5195016,0.05347399,6.313675,8.948442,
35670,26,1992,0.8519076,0.7546843,1.016145,0.6917965,3.229026,0,0.1099438,0.05840166,0.1980313,0.4002365,0.5882372,0.7616941,6.4719,0.519824,0.05338093,6.317975,8.954443,
35690,26,2004,0.8498004,0.7554184,1.017182,0.6923572,3.226267,0,0.1097028,0.05856445,0.1975652,0.3999706,0.5896161,0.7611892,6.467831,0.5197892,0.05330063,6.316546,8.94453,
35710,26,2009,0.8481832,0.7546265,1.016939,0.6917794,3.223723,0,0.1096335,0.05852605,0.1979157,0.3992054,0.5900985,0.7613911,6.473121,0.5199035,0.05325942,6.319271,8.97192,
35730,26,2001,0.8465767,0.7538486,1.016183,0.6916679,3.219242,0,0.1095532,0.05850378,0.1978952,0.3993501,0.5908042,0.7606127,6.486193,0.5202841,0.05326279,6.322971,8.969567,
35750,26,2004,0.8458084,0.7536134,1.016269,0.6923779,3.219914,0,0.1095601,0.05847583,0.1976303,0.4002928,0.5901384,0.7597707,6.483722,0.5204611,0.05330844,6.323246,8.955089,
35770,26,2002,0.8466533,0.7524961,1.016939,0.6925927,3.219376,0,0.1096441,0.05842806,0.1977164,0.4011899,0.5907868,0.7586957,6.490123,0.5199176,0.05327982,6.320721,8.939105,
35790,26,1999,0.8494247,0.7522785,1.017334,0.693858,3.221178,0,0.1099158,0.05835335,0.1981254,0.4012605,0.5899532,0.7591475,6.498189,0.5196102,0.05331673,6.322843,8.936991,
35810,26,2007,0.8515197,0.7530386,1.018167,0.6947987,3.224303,0,0.1097532,0.05821618,0.1975931,0.3997282,0.5885625,0.7592012,6.490867,0.5202417,0.05339532,6.335573,8.914043,
35830,26,2003,0.8532202,0.7522457,1.018662,0.6956103,3.227929,0,0.1095708,0.05820233,0.1973368,0.3990033,0.5892071,0.7595628,6.479549,0.5198183,0.05340371,6.33007,8.911023,
35851,26,2005,0.8528678,0.7512473,1.019534,0.6965846,3.233545,0,0.1095487,0.05821346,0.1973074,0.3985931,0.5914834,0.7591898,6.483421,0.519834,0.05341686,6.337298,8.903481,
35871,26,2007,0.8525162,0.7510468,1.020795,0.6966561,3.235723,0,0.1092174,0.05830143,0.1970098,0.398712,0.5924767,0.7586636,6.482055,0.5196397,0.05352552,6.331951,8.924203,
35891,26,2013,0.8519623,0.7495365,1.020619,0.6962208,3.235978,0,0.1093429,0.05847222,0.197066,0.3994337,0.5916114,0.7576375,6.464753,0.5199073,0.05358912,6.334722,8.933428,
35911,26,2017,0.8522558,0.7501304,1.020201,0.6957175,3.238309,0,0.1094511,0.05839032,0.1966962,0.399918,0.5922934,0.757835,6.462042,0.519816,0.05353785,6.335034,8.904701,
35931,26,2014,0.8515393,0.751185,1.020107,0.6946601,3.237725,0,0.109396,0.05847311,0.1965851,0.4011732,0.5938036,0.7586594,6.461944,0.5204794,0.05357634,6.339016,8.879621,
35951,26,2021,0.8490846,0.7522618,1.020357,0.6946481,3.229883,0,0.1097816,0.05862568,0.1964958,0.4013597,0.5944405,0.7593923,6.472947,0.5208499,0.05355367,6.32179,8.906463,
35971,26,2026,0.8469892,0.7523758,1.019647,0.695026,3.227677,0,0.1100156,0.0587304,0.1964364,0.4027041,0.596801,0.7587391,6.478467,0.5208781,0.05360799,6.309977,8.892947,
35991,26,2036,0.8462672,0.7519016,1.019707,0.6940091,3.228322,0,0.1101195,0.05876669,0.1963987,0.4020633,0.5984959,0.7590359,6.483536,0.5205455,0.05349598,6.306427,8.911723,
36011,26,2034,0.8490659,0.7529459,1.01997,0.6930362,3.228161,0,0.1102238,0.0587017,0.1968699,0.4030597,0.5998208,0.7587975,6.491084,0.5202554,0.05340613,6.288378,8.899408,
36031,26,2032,0.847441,0.7514109,1.019578,0.694005,3.227758,0,0.1104551,0.05873572,0.1973617,0.4040695,0.5999204,0.7594678,6.496822,0.520297,0.05338753,6.287296,8.89867,
36051,26,2024,0.8493083,0.7503464,1.018833,0.6951268,3.228644,0,0.1105658,0.05842558,0.1975438,0.4046711,0.598271,0.7605655,6.497139,0.5202466,0.05342901,6.297723,8.904337,
36071,26,2031,0.8439193,0.7500271,1.019086,0.6949193,3.229738,0,0.1104885,0.05825583,0.1970835,0.4057894,0.5962227,0.7599061,6.510655,0.5201179,0.05341053,6.296277,8.910322,
36091,26,2029,0.8422868,0.7501104,1.018237,0.6953803,3.227041,0,0.1101673,0.05795714,0.1971059,0.4069535,0.5956639,0.7590967,6.521299,0.5201395,0.05337815,6.290853,8.907185,
36111,26,2023,0.844785,0.7496904,1.017921,0.696398,3.21911,0,0.109919,0.05798873,0.1972506,0.4084415,0.5946266,0.7589811,6.519188,0.5204704,0.0533871,6.271935,8.897245,
36131,26,2027,0.8406512,0.7495614,1.018721,0.6966199,3.217324,0,0.1099587,0.05789053,0.197227,0.4089353,0.5958698,0.7589069,6.518225,0.5204608,0.05336485,6.278348,8.896321,
36151,26,2020,0.8405941,0.7494394,1.020229,0.6966566,3.216599,0,0.1097712,0.05782292,0.1970997,0.4099372,0.5952695,0.7598913,6.514563,0.5203277,0.05333807,6.287563,8.883282,
36171,26,2022,0.8397626,0.7507083,1.021187,0.6953238,3.214565,0,0.1096846,0.05774377,0.1975916,0.4110079,0.5941547,0.7593362,6.518309,0.520487,0.05330072,6.293605,8.905334,
36191,26,2024,0.8369565,0.7510874,1.021933,0.6942126,3.21655,0,0.1094144,0.05785178,0.197555,0.4121468,0.5951303,0.7596116,6.520066,0.5200288,0.0533842,6.290424,8.938112,
36211,26,2026,0.8356367,0.7506306,1.021767,0.6948369,3.211463,0,0.109498,0.05782834,0.1975026,0.4136761,0.5955012,0.7593923,6.521826,0.5203922,0.05341452,6.284029,8.935598,
36231,26,2021,0.8357249,0.7505184,1.023825,0.6946386,3.206566,0,0.1090598,0.05791983,0.1981649,0.4129184,0.5955529,0.7597911,6.518488,0.5197532,0.05345723,6.283191,8.918876,
36252,26,2024,0.8379447,0.7517465,1.024466,0.6956971,3.202801,0,0.1087876,0.05807188,0.198769,0.4141548,0.5950186,0.7597606,6.517001,0.5197715,0.05354285,6.279197,8.927331,
36272,26,2023,0.8383589,0.7522578,1.02479,0.6946804,3.201917,0,0.1085957,0.05803038,0.1999215,0.4132413,0.5935805,0.7578114,6.508678,0.5200429,0.05357144,6.269574,8.915206,
36292,26,2035,0.8363636,0.7528488,1.025336,0.6941595,3.202549,0,0.1085978,0.05814243,0.1998228,0.4140188,0.5938855,0.7585375,6.495217,0.5201601,0.05366394,6.276061,8.913827,
36312,26,2028,0.8353057,0.7530475,1.024635,0.693809,3.207984,0,0.1091483,0.05815666,0.2002233,0.4129403,0.5927352,0.758395,6.486094,0.5206285,0.05361971,6.270045,8.921642,
36332,26,2026,0.8376111,0.7526635,1.024411,0.6929761,3.203965,0,0.109018,0.05826874,0.2000422,0.412805,0.5916562,0.757176,6.467953,0.520711,0.05365272,6.259892,8.908623,
36352,26,2033,0.8381702,0.7530912,1.025485,0.6919787,3.204831,0,0.1089815,0.05836409,0.1999231,0.4124732,0.5902846,0.7566871,6.45194,0.5207475,0.05368625,6.257292,8.881046,
36372,26,2049,0.8360175,0.7520363,1.02676,0.6910632,3.201618,0,0.1089939,0.05838221,0.199665,0.4125157,0.591318,0.7577579,6.447797,0.5206153,0.0536748,6.247968,8.872376,
36392,26,2074,0.834137,0.7510318,1.028517,0.6899332,3.198225,0,0.1092338,0.05843231,0.199218,0.4130135,0.5892882,0.7582018,6.443417,0.5204646,0.05373411,6.244951,8.889293,
36412,26,2078,0.8306063,0.750159,1.028033,0.6888131,3.208132,0,0.109097,0.05847249,0.1992142,0.415086,0.5907069,0.7578507,6.443386,0.5201375,0.05383157,6.24931,8.894956,
36432,26,2063,0.8347067,0.7491308,1.02829,0.688078,3.21468,0,0.1091311,0.05856573,0.1998139,0.4143229,0.592191,0.7586557,6.442167,0.5199957,0.05391431,6.262272,8.908916,
36452,26,2053,0.83585,0.74927,1.028644,0.6871359,3.217449,0,0.1092422,0.05867422,0.1993781,0.4144503,0.5923856,0.7585406,6.439209,0.519513,0.05396102,6.275032,8.892271,
36472,26,2062,0.8360814,0.7488693,1.028734,0.6868444,3.214575,0,0.1089427,0.05886512,0.1993955,0.4140166,0.5936109,0.7580814,6.43217,0.5195537,0.05398748,6.277503,8.915672,
36492,26,2075,0.8342169,0.7489185,1.027662,0.6878426,3.208114,0,0.1086249,0.05898947,0.1996399,0.4152076,0.5950201,0.7578931,6.422637,0.5194049,0.05396857,6.256495,8.921656,
36512,26,2078,0.8330125,0.7491584,1.027991,0.6873175,3.205762,0,0.1086884,0.05894507,0.1997136,0.4165384,0.5948181,0.7574167,6.422606,0.5193131,0.05400915,6.232704,8.920326,
36532,26,2079,0.8311688,0.7493629,1.028464,0.6874835,3.205364,0,0.1086469,0.05908955,0.1993258,0.4167456,0.5944269,0.7570088,6.427284,0.5195726,0.05400279,6.22695,8.915725,
36552,26,2077,0.8305248,0.7494398,1.027282,0.6878143,3.207601,0,0.108499,0.05890897,0.19926,0.4162088,0.5945643,0.7570268,6.432638,0.5195403,0.05389277,6.231674,8.940029,
36572,26,2100,0.8280953,0.7503105,1.026415,0.6888704,3.206967,0,0.1084375,0.05880589,0.1986619,0.4178458,0.5954379,0.7571406,6.422526,0.5197913,0.05380865,6.226151,8.937622,
36592,26,2116,0.8275048,0.74932,1.027344,0.6879234,3.206386,0,0.1088491,0.05903083,0.1981343,0.4176236,0.5964312,0.7578697,6.418866,0.5200808,0.05366668,6.222379,8.938651,
36612,26,2118,0.8286119,0.7482219,1.027224,0.6883572,3.200258,0,0.1089177,0.05904008,0.1979164,0.416099,0.5990892,0.7577419,6.420985,0.5201722,0.05354561,6.226748,8.939002,
36633,26,2103,0.831669,0.7484452,1.027249,0.687971,3.196839,0,0.1089183,0.05888557,0.1980585,0.4153409,0.5981168,0.7584347,6.43139,0.520398,0.05346033,6.226429,8.91858,
36653,26,2120,0.8301887,0.7481779,1.027676,0.687351,3.195742,0,0.1087382,0.05879901,0.1980905,0.415658,0.600266,0.7586761,6.435197,0.5204343,0.05325633,6.225086,8.904354,
36673,26,2114,0.8311259,0.7475014,1.027789,0.6860273,3.199775,0,0.1088075,0.05870153,0.1986838,0.4137335,0.601142,0.7577099,6.438347,0.520383,0.05321773,6.22451,8.888518,
36693,26,2106,0.8323837,0.7469987,1.027597,0.6850368,3.203002,0,0.108924,0.05873952,0.1986061,0.4131925,0.6026716,0.7573159,6.440836,0.5204308,0.05319425,6.220859,8.870342,
36713,26,2102,0.8349191,0.7471898,1.02731,0.6851152,3.204961,0,0.1089003,0.0587395,0.198593,0.4143249,0.6031608,0.7570586,6.43049,0.5200608,0.05329786,6.220452,8.874329,
36733,26,2086,0.8370087,0.7482004,1.027084,0.6852963,3.209982,0,0.1085986,0.05882518,0.1994186,0.4141468,0.6022211,0.7578812,6.439856,0.5201846,0.05326605,6.228544,8.856351,
36753,26,2074,0.8389586,0.748772,1.027763,0.6855554,3.209269,0,0.1085485,0.05873146,0.1995081,0.4141295,0.6010715,0.7581658,6.443651,0.519881,0.05320211,6.234352,8.854132,
36773,26,2051,0.8391029,0.7487214,1.027906,0.6854247,3.209443,0,0.1083884,0.05884313,0.1998029,0.4135143,0.6000351,0.7589254,6.458315,0.5202346,0.05317896,6.233343,8.846936,
36793,26,2036,0.8433203,0.7495091,1.026708,0.6859448,3.211062,0,0.1083599,0.05884483,0.1995992,0.4139231,0.5985436,0.758496,6.465755,0.5206419,0.05321471,6.236204,8.844892,
36813,26,2036,0.8443025,0.749736,1.026344,0.685776,3.211875,0,0.1086029,0.05876829,0.1995203,0.4141344,0.5981697,0.7579526,6.462398,0.520144,0.05317594,6.234721,8.835315,
36833,26,2034,0.847591,0.7494247,1.026774,0.686441,3.205871,0,0.1088838,0.05857199,0.1992872,0.4140306,0.5968482,0.7576395,6.450415,0.5199913,0.05321664,6.239571,8.835268,
36853,26,2053,0.8475402,0.7495686,1.027619,0.6866879,3.198923,0,0.1088338,0.05858307,0.1981526,0.4145639,0.5963337,0.7577849,6.433672,0.5197464,0.05321734,6.237181,8.865015,
