TIME(S),GENERATION,COUNT,MALE%,SIZE,SPEED,V_RADIUS,V_ANGLE,VA_BOOST_LIKELIHOOD,VA_BOOST_STRENGTH,M_ENERGY_TO_OFFSPRING%,F_ENERGY_TO_OFFSPRING%,MTF_OFFSPRING%,M_DESIRABILITY%,F_STANDARDS%,F_GESTATION_PERIOD,MTV_DIG%,MATE_ENERGY_THRESH,BOREDOM_THRESH,EXPLOREMTP
13589,22,648,0.6666667,1.357627,0.9343499,3.387039,3.485371,0,0.1382406,0.05157255,0.2825321,0.4645503,0.2905952,0.8422951,6.036968,0.4507403,0.184381,14.39679,36.08136,
13609,22,650,0.6630769,1.356569,0.9336879,3.393317,3.490265,0,0.138227,0.05153582,0.2831329,0.4660055,0.2906568,0.8441022,6.041607,0.450802,0.1836105,14.38912,36.09711,
13629,22,659,0.6585736,1.358595,0.9338428,3.397368,3.47984,0,0.138237,0.05138599,0.2828089,0.466393,0.2907718,0.8428094,6.043145,0.4504685,0.1822893,14.34967,36.0878,
13649,22,660,0.6545454,1.35531,0.9329811,3.402988,3.473024,0,0.1381541,0.05172807,0.2819529,0.4652906,0.2910931,0.8445334,6.049322,0.4504556,0.1813064,14.32391,36.13037,
13669,22,666,0.6486486,1.354257,0.9330238,3.402865,3.473481,0,0.1381166,0.05165911,0.2817499,0.4655972,0.2903451,0.8438749,6.046965,0.45051,0.1806114,14.33731,36.1166,
13689,22,677,0.6469719,1.353564,0.9333139,3.411741,3.473043,0,0.1379964,0.05158638,0.2808944,0.4686612,0.2904638,0.8427687,6.074857,0.4506178,0.179872,14.32945,36.09426,
13709,22,684,0.6388889,1.354571,0.9343559,3.402571,3.479672,0,0.1380886,0.05117033,0.2792939,0.4681683,0.2906634,0.8426554,6.060092,0.4511305,0.1800983,14.2636,36.19024,
13729,22,685,0.6379562,1.350381,0.9346747,3.404594,3.478455,0,0.1378892,0.05039856,0.2776862,0.468488,0.28997,0.8427354,6.049431,0.4523504,0.1794894,14.238,36.13727,
13749,22,680,0.6323529,1.348257,0.935106,3.40271,3.473603,0,0.137508,0.04985477,0.2772778,0.4699945,0.2895276,0.8416001,6.049153,0.4530372,0.1796484,14.2442,36.12803,
13769,22,675,0.6355556,1.345461,0.9357672,3.396607,3.471264,0,0.1377603,0.05004532,0.2784752,0.469543,0.2901791,0.8412308,6.045692,0.4526672,0.1795192,14.28371,36.1797,
13789,22,669,0.6367713,1.342548,0.9353899,3.38723,3.467053,0,0.1377977,0.04997361,0.2782075,0.470479,0.2899808,0.8420147,6.044545,0.4525741,0.179468,14.21053,36.22187,
13809,22,659,0.6449165,1.341871,0.9358128,3.376184,3.465837,0,0.1379345,0.0506864,0.2796149,0.4694299,0.2901362,0.8416858,6.062623,0.4519943,0.1798669,14.18383,36.2636,
13829,22,659,0.6388468,1.33873,0.9365332,3.368257,3.472331,0,0.1378313,0.05075965,0.2799735,0.4685037,0.2900782,0.8415231,6.063857,0.4527964,0.1801395,14.16936,36.21807,
13849,22,663,0.6455505,1.337223,0.9376831,3.363843,3.480545,0,0.1376605,0.05073162,0.2787989,0.4666044,0.2897877,0.8428413,6.075338,0.4528431,0.1799938,14.11365,36.21702,
13869,22,662,0.6480362,1.334328,0.93771,3.362891,3.478775,0,0.1376669,0.0506466,0.2808194,0.4676924,0.2910607,0.8425441,6.095944,0.4526084,0.1800995,14.08756,36.20902,
13889,22,659,0.6555387,1.332715,0.9386095,3.369879,3.47712,0,0.1377769,0.05079221,0.2803252,0.4669872,0.2903948,0.8421543,6.096979,0.4521112,0.1801482,14.11997,36.21612,
13909,22,646,0.6640867,1.328611,0.9388239,3.368487,3.478104,0,0.1378234,0.05089339,0.2810383,0.4664679,0.2896048,0.8419098,6.087825,0.4519959,0.1811477,14.17892,36.16949,
13929,22,642,0.6557633,1.327662,0.9422531,3.371683,3.471034,0,0.1376083,0.05041639,0.282137,0.4651714,0.2895575,0.8419324,6.083351,0.4505305,0.1816031,14.20211,36.17535,
13949,22,648,0.6574074,1.32488,0.9427627,3.366661,3.47199,0,0.1376936,0.0505328,0.2809696,0.464444,0.2904081,0.8405041,6.073207,0.4511897,0.1811921,14.17122,36.18147,
13969,22,644,0.6614907,1.324437,0.9418722,3.365161,3.458368,0,0.1375648,0.04995715,0.2803071,0.4649139,0.2905124,0.838947,6.069395,0.4505043,0.1816007,14.14877,36.2022,
13989,22,639,0.657277,1.32134,0.9416328,3.356178,3.456709,0,0.137336,0.04991136,0.280458,0.464102,0.2909218,0.8399538,6.071663,0.4510278,0.1823333,14.16337,36.29207,
14009,22,640,0.6609375,1.320684,0.9421232,3.350375,3.436946,0,0.1371983,0.05035134,0.2788372,0.4653797,0.2916052,0.8381344,6.054474,0.4520211,0.1825841,14.20681,36.3135,
14029,22,643,0.6625195,1.318778,0.9432317,3.347558,3.439827,0,0.1370489,0.05144211,0.2787507,0.4676726,0.2917651,0.8382466,6.036393,0.4523524,0.1822837,14.18099,36.33687,
14049,22,646,0.6594427,1.31874,0.9448307,3.344108,3.434795,0,0.1368777,0.05241584,0.2788706,0.4687486,0.2927651,0.8379599,6.046841,0.4523574,0.1814319,14.14267,36.34462,
14069,22,651,0.6651306,1.317758,0.9470113,3.327216,3.430334,0,0.1368423,0.05225497,0.2773166,0.470181,0.2929814,0.8350561,6.061894,0.4528979,0.1810317,14.1376,36.3103,
14089,22,657,0.6666667,1.313451,0.9458565,3.322457,3.418767,0,0.1368676,0.05267197,0.2776676,0.4692474,0.2921013,0.8344939,6.042105,0.4546068,0.1804162,14.14459,36.29941,
14109,22,647,0.6646059,1.310958,0.947416,3.324608,3.401329,0,0.1368235,0.05231293,0.2788046,0.468493,0.2915271,0.8330347,6.0491,0.4549436,0.1798253,14.20513,36.34089,
14130,22,658,0.6610942,1.308405,0.9458128,3.321374,3.395542,0,0.1366746,0.05229428,0.2787752,0.4675478,0.2917933,0.8323045,6.051708,0.4550633,0.1786738,14.21982,36.42366,
14150,22,665,0.6616541,1.305031,0.9465266,3.319305,3.406135,0,0.1369026,0.05267452,0.2783112,0.4667765,0.2912312,0.8351053,6.063466,0.4540648,0.1788498,14.18013,36.3563,
14170,22,664,0.6596386,1.303185,0.9488264,3.316455,3.403678,0,0.1369286,0.05227084,0.2774807,0.4665326,0.291485,0.8331662,6.061817,0.4541507,0.1779926,14.13749,36.36725,
14190,22,668,0.6586826,1.2972,0.9480109,3.317711,3.402198,0,0.1369009,0.05205045,0.2786912,0.467685,0.2913651,0.8339943,6.047784,0.4537863,0.1776543,14.21016,36.38591,
14210,22,673,0.6582466,1.2942,0.9485456,3.306995,3.39754,0,0.1367926,0.05135627,0.2799606,0.4674675,0.2912927,0.8338695,6.071627,0.4527719,0.177405,14.24035,36.3111,
14230,22,677,0.6558346,1.293676,0.9464414,3.297529,3.38221,0,0.1369243,0.05109715,0.2804078,0.4685428,0.2914167,0.8341601,6.098305,0.4519427,0.1764185,14.24656,36.29671,
14250,22,680,0.6573529,1.29295,0.9478919,3.29813,3.368796,0,0.1368276,0.0512432,0.2806745,0.467956,0.2909296,0.8345153,6.093858,0.4509176,0.1762351,14.23656,36.38475,
14270,22,682,0.6598241,1.287942,0.9502373,3.296176,3.365004,0,0.1368688,0.05177231,0.2806762,0.4684574,0.2907159,0.83191,6.099218,0.4506055,0.1756011,14.26529,36.41999,
14290,22,695,0.6561151,1.290352,0.9487414,3.300497,3.353126,0,0.1369824,0.05171146,0.2796449,0.4692892,0.2889951,0.8303615,6.1082,0.4517662,0.1747868,14.2571,36.42799,
14310,22,695,0.6503597,1.29161,0.9475622,3.303652,3.342833,0,0.1369396,0.05198352,0.2806129,0.4700196,0.2899738,0.8325477,6.112307,0.4515059,0.1740445,14.23693,36.51368,
14330,22,696,0.6494253,1.2932,0.9467466,3.307147,3.337417,0,0.1373355,0.05213256,0.2818461,0.4715865,0.2906143,0.8339976,6.127628,0.4518383,0.1738068,14.25162,36.46623,
14350,22,708,0.6525424,1.294074,0.9455894,3.305021,3.328823,0,0.1372099,0.05258479,0.2822293,0.471999,0.2902577,0.8346891,6.14247,0.4511791,0.1745041,14.25155,36.48169,
14370,22,702,0.6552706,1.294974,0.9463999,3.299005,3.320468,0,0.1372608,0.05249507,0.2828712,0.4732176,0.2909417,0.8341733,6.118954,0.451429,0.1744329,14.23047,36.42632,
14390,22,707,0.6534653,1.292476,0.945031,3.297735,3.321907,0,0.1372123,0.05233376,0.283138,0.4738175,0.2908106,0.8335212,6.110663,0.4508421,0.1747265,14.21578,36.4468,
14410,22,709,0.6502116,1.291209,0.9446875,3.29958,3.314947,0,0.1372284,0.05258828,0.2828641,0.4750626,0.2914064,0.8327842,6.13154,0.4502544,0.1744094,14.22179,36.40544,
14430,22,714,0.6484594,1.290483,0.9452357,3.303339,3.314563,0,0.1370314,0.05276408,0.2834573,0.4758476,0.2911572,0.8332273,6.129622,0.4510742,0.173822,14.23013,36.34203,
14450,22,713,0.6465638,1.289612,0.9458414,3.293739,3.313198,0,0.1370414,0.05273604,0.2833544,0.4758029,0.2914346,0.8322991,6.120349,0.4502653,0.17395,14.24541,36.31433,
14470,22,713,0.6479663,1.28638,0.946522,3.293883,3.309623,0,0.1366762,0.05233592,0.283444,0.475025,0.291323,0.8341449,6.1211,0.4499468,0.174376,14.20893,36.2688,
14490,22,711,0.652602,1.282509,0.9465486,3.306004,3.303013,0,0.1369323,0.05201669,0.2820088,0.4751238,0.2916643,0.8343757,6.09792,0.4494661,0.1749827,14.18095,36.28634,
14510,22,714,0.64986,1.278928,0.9466242,3.296023,3.295262,0,0.1371041,0.05164893,0.2824009,0.4754339,0.2917649,0.8338906,6.06214,0.4486195,0.1757766,14.18741,36.2761,
14530,22,718,0.6504178,1.275288,0.9478775,3.297333,3.291749,0,0.1370395,0.05201655,0.2837368,0.4757363,0.2909979,0.8350312,6.031523,0.4482289,0.1757933,14.26123,36.29269,
14550,22,712,0.6474719,1.27159,0.9482302,3.287707,3.283244,0,0.1368535,0.05201392,0.285122,0.4749557,0.2908667,0.835263,6.028322,0.4480771,0.1762785,14.21452,36.33052,
14570,22,705,0.6468085,1.270689,0.9471454,3.284697,3.276591,0,0.13698,0.05187638,0.2850561,0.4754974,0.2907434,0.8346252,6.010408,0.4478181,0.1766831,14.21402,36.29675,
14590,22,711,0.649789,1.270334,0.9469004,3.285709,3.278143,0,0.1369053,0.05144731,0.2848528,0.4738914,0.2915111,0.8346177,6.015854,0.4468923,0.1767393,14.20943,36.31227,
14610,22,708,0.6553673,1.26808,0.9470556,3.278956,3.279876,0,0.1367994,0.05151274,0.2850292,0.4744419,0.2912221,0.8336498,6.02002,0.4470626,0.1763297,14.17529,36.32295,
14630,22,707,0.6605375,1.268952,0.9471372,3.280797,3.28106,0,0.1365701,0.05120292,0.2848809,0.4754149,0.2916736,0.830919,6.002218,0.4472824,0.1766817,14.14971,36.42168,
14650,22,695,0.6633093,1.267055,0.9477767,3.27619,3.279357,0,0.1366684,0.05116302,0.2846166,0.4747428,0.292113,0.8310361,5.999266,0.4474888,0.1770183,14.18765,36.46221,
14670,22,688,0.6671512,1.266005,0.9471868,3.278075,3.279708,0,0.1367038,0.05110352,0.2847957,0.4744771,0.2922601,0.8310496,6.021648,0.4476034,0.1771954,14.17787,36.46982,
14690,22,683,0.6661786,1.266293,0.9473676,3.277478,3.285043,0,0.1367966,0.05106603,0.2856219,0.4752406,0.2921729,0.8305584,6.018272,0.4466648,0.1770824,14.20266,36.47331,
14710,22,678,0.6651918,1.263789,0.9479361,3.283811,3.270024,0,0.1370791,0.05146588,0.2850253,0.4751506,0.2919725,0.8313239,6.019597,0.4459732,0.1773306,14.19903,36.46484,
14730,22,681,0.6681351,1.260219,0.9501799,3.296122,3.266622,0,0.1373873,0.05073607,0.2857394,0.475338,0.2917091,0.831579,6.019186,0.4464548,0.1759371,14.24564,36.61403,
14750,22,682,0.670088,1.260379,0.9493387,3.300661,3.270813,0,0.1373029,0.05085409,0.2854178,0.47546,0.2917547,0.8318837,6.007508,0.4473194,0.1759335,14.26498,36.58107,
14770,22,664,0.6731928,1.259022,0.9499643,3.305857,3.266328,0,0.1374328,0.05083411,0.2851161,0.4740146,0.2915639,0.8326654,6.006923,0.4469171,0.1773744,14.29944,36.62289,
14790,22,664,0.6777108,1.257625,0.9485772,3.30191,3.259987,0,0.1372096,0.05079419,0.2857659,0.4731721,0.2915227,0.8333611,6.010427,0.4465345,0.1772566,14.32272,36.62566,
14810,22,668,0.6796407,1.255189,0.9482774,3.29499,3.266172,0,0.1371899,0.05089206,0.2856262,0.4726382,0.2918162,0.8332353,6.006863,0.4467921,0.1770594,14.35778,36.61596,
14830,22,680,0.6735294,1.255421,0.9479262,3.287177,3.260633,0,0.1368747,0.05062039,0.282156,0.4716029,0.2927768,0.8313168,5.993839,0.4475643,0.1768689,14.37653,36.54982,
14850,22,688,0.6773256,1.25358,0.9478697,3.283108,3.251919,0,0.1367909,0.05110558,0.2827942,0.4718006,0.2926162,0.8304158,5.985967,0.4477537,0.1765097,14.39403,36.57247,
14870,22,680,0.6779412,1.250302,0.9468336,3.286178,3.249583,0,0.1369347,0.05125561,0.281776,0.4714077,0.2928603,0.8299174,5.992901,0.4469087,0.1769968,14.42088,36.53805,
14890,22,681,0.6769457,1.250133,0.9483113,3.288699,3.248379,0,0.1368798,0.0516048,0.2820705,0.4708547,0.2923458,0.8298327,5.993285,0.4474324,0.1774772,14.47491,36.55648,
14910,22,682,0.6730205,1.250384,0.9509393,3.278134,3.24875,0,0.1366457,0.05164606,0.284837,0.4714724,0.2919896,0.8298187,6.020123,0.4464136,0.1767553,14.48715,36.56933,
14930,22,687,0.6739447,1.249002,0.952387,3.280794,3.242074,0,0.1368129,0.05090808,0.2860287,0.4721005,0.2924544,0.8283598,5.992614,0.4468599,0.1774127,14.50526,36.66441,
14950,22,691,0.6671491,1.249115,0.9532163,3.285977,3.238232,0,0.1366857,0.05167892,0.2869561,0.4720975,0.2922951,0.8286901,5.975065,0.4478525,0.1775438,14.49133,36.61856,
14971,22,691,0.6657019,1.246665,0.9517089,3.279941,3.234156,0,0.1365398,0.05220816,0.2867005,0.4729999,0.2918394,0.8284768,5.980325,0.4475267,0.17686,14.45239,36.67304,
14991,22,696,0.6637931,1.246047,0.9522527,3.27337,3.232296,0,0.1363649,0.05182187,0.287673,0.4722376,0.2915712,0.8265821,5.991263,0.4476544,0.177023,14.4863,36.63467,
15011,22,693,0.6652237,1.243893,0.9540779,3.268799,3.225946,0,0.1362932,0.05166001,0.2882106,0.4713501,0.2912163,0.8254311,5.990401,0.4471921,0.1762744,14.50198,36.66009,
15031,22,700,0.6614286,1.243301,0.9547133,3.269431,3.230592,0,0.1367176,0.05117271,0.2884579,0.4707092,0.2904311,0.8256566,5.958169,0.4460282,0.1761403,14.51307,36.67651,
15051,22,709,0.6572638,1.239666,0.9579855,3.276834,3.226316,0,0.1364988,0.05140098,0.2861412,0.4705313,0.2902899,0.8247213,5.927433,0.4469263,0.1756285,14.58273,36.68541,
15071,22,710,0.656338,1.237221,0.9593661,3.274642,3.224169,0,0.136621,0.05148154,0.2852904,0.4727184,0.2907726,0.8242662,5.923456,0.4460212,0.1755918,14.55126,36.72117,
15091,22,706,0.6586402,1.235893,0.9603046,3.274312,3.221366,0,0.1368054,0.05093913,0.2848854,0.4715874,0.2905954,0.825335,5.926911,0.4460054,0.1754035,14.54946,36.71094,
15111,22,704,0.6590909,1.235096,0.9593822,3.277991,3.219742,0,0.1367398,0.05145844,0.2850774,0.4723946,0.2906674,0.825837,5.916042,0.4447859,0.175218,14.50742,36.62515,
15131,22,712,0.6502809,1.234753,0.9599506,3.27097,3.220661,0,0.1368978,0.05137848,0.285861,0.4736952,0.291239,0.8269362,5.909301,0.4454868,0.1737945,14.48166,36.58488,
15151,22,721,0.6504855,1.236268,0.9599952,3.267591,3.226782,0,0.1367779,0.05081662,0.2865991,0.4747188,0.2919365,0.8281947,5.898962,0.4444717,0.1743163,14.39165,36.56866,
15171,22,719,0.6509041,1.238319,0.960681,3.269937,3.225064,0,0.1368123,0.05084407,0.2865688,0.4740598,0.2912928,0.8282831,5.886789,0.4444222,0.1739159,14.3541,36.57159,
15191,22,704,0.6505682,1.23509,0.9609174,3.266428,3.224779,0,0.1364707,0.05121736,0.2867085,0.4735048,0.2912241,0.8287101,5.909485,0.4440112,0.1741862,14.37886,36.52747,
15211,22,708,0.65113,1.232885,0.9614675,3.259528,3.223984,0,0.1363441,0.05084752,0.2853709,0.4735957,0.2903651,0.8286511,5.896733,0.4436722,0.1744681,14.35106,36.48923,
15231,22,713,0.6493689,1.23088,0.9627423,3.261298,3.217712,0,0.1362283,0.05076962,0.284547,0.4727438,0.2908703,0.830008,5.890798,0.4429837,0.1750655,14.3046,36.53049,
15251,22,705,0.6539007,1.229756,0.9635286,3.259244,3.216952,0,0.1364347,0.05028657,0.2834216,0.4734468,0.291395,0.8295707,5.888184,0.4437107,0.1755342,14.28538,36.62284,
15271,22,704,0.6548296,1.226646,0.9644827,3.274772,3.212207,0,0.1365445,0.05033346,0.2834691,0.4717445,0.2912522,0.8294407,5.888318,0.4441566,0.1751482,14.31515,36.64525,
15291,22,704,0.65625,1.225412,0.9654313,3.276047,3.210122,0,0.1367593,0.05042279,0.2847137,0.471083,0.2912419,0.8297249,5.884962,0.4435426,0.1747921,14.30981,36.64669,
15311,22,710,0.656338,1.22277,0.9651705,3.276046,3.212099,0,0.1368131,0.0508341,0.2836965,0.4730362,0.2917903,0.8299398,5.88033,0.4436888,0.1752284,14.3776,36.66534,
15331,22,711,0.6610408,1.222052,0.9666325,3.280869,3.21532,0,0.1367562,0.05088848,0.2826055,0.4722638,0.292313,0.8287615,5.88579,0.4429712,0.1758614,14.35575,36.64344,
15351,22,713,0.657784,1.221,0.9662005,3.282408,3.21496,0,0.136487,0.04996112,0.2821092,0.4726834,0.2930595,0.8296375,5.866351,0.4416335,0.1757356,14.36989,36.65564,
15371,22,721,0.6601942,1.221155,0.9675772,3.288207,3.206361,0,0.1365425,0.05043702,0.2816232,0.4737147,0.2933725,0.8316725,5.864411,0.4416825,0.1757147,14.29794,36.6497,
15391,22,706,0.6657224,1.221007,0.966937,3.287806,3.203934,0,0.136607,0.04977261,0.2818014,0.4730376,0.2926597,0.8322136,5.838915,0.4430319,0.1751871,14.31199,36.63549,
15411,22,699,0.6680973,1.219626,0.9656344,3.301189,3.197505,0,0.1367143,0.04929068,0.2814844,0.4737021,0.2939467,0.8305754,5.854963,0.4433274,0.1752998,14.36927,36.62483,
15431,22,696,0.670977,1.222843,0.964277,3.297432,3.195533,0,0.1369433,0.04928032,0.2831557,0.4738895,0.2933169,0.8297638,5.833284,0.4429628,0.175008,14.40286,36.6099,
15451,22,692,0.6647399,1.221332,0.9635292,3.295038,3.192312,0,0.1371077,0.0485828,0.2848127,0.4728541,0.2924941,0.8296816,5.822893,0.4437394,0.1749242,14.42174,36.66273,
15471,22,694,0.6642652,1.223394,0.9626967,3.289369,3.189854,0,0.1372644,0.04897042,0.2862296,0.4717028,0.2925314,0.8292647,5.816864,0.4430169,0.1745428,14.42234,36.6931,
